GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
73405,1463,51.09436476899,-114.13796934019,1093.3718,0.0002789568,-0.0001135473,0.0002641041,0.001084251,-30558.95040393,-113.164833,12.968795,-13.9689,0.41477737,0.066466883,0.059758309,0.14506751,0.099953409,0.099953008,0.099963032,0.12637073,99.949887,10,9,0,0,9,8,0.87112725,0.63894719,1.4913371,1.0803316,1.8415217,1.1403933,2.166033
73410.00001,1463,51.09436466719,-114.1379692425,1093.3729,-0.001385522,0.000342286,0.0001463571,0.005137835,-31686.8621169,-113.130382,12.957468,-13.962055,0.4158604,0.066057769,0.059398047,0.14384134,0.099953411,0.09995301,0.099963018,0.12538371,99.949887,10,9,0,0,9,8,0.87130886,0.63914967,1.4906996,1.0805978,1.8411618,1.1399566,2.1654971
73414.99998,1463,51.09436477835,-114.13796922334,1093.3701,0.0009065098,-0.00011858,-0.0001724954,0.003291237,-32814.22178786,-113.075842,12.969837,-13.960712,0.41312007,0.065669389,0.059021144,0.14261978,0.099953413,0.09995301,0.099963005,0.12440611,99.949887,10,9,0,0,9,8,0.87102139,0.63924271,1.4892999,1.080421,1.8399249,1.1389149,2.163897
73420,1463,51.09436482094,-114.13796924196,1093.3516,2.412035e-006,-0.0004313432,-0.0004798327,0.00155286,-33941.17554777,-113.033368,12.974575,-13.962017,0.3945544,0.065242832,0.058673038,0.14132652,0.099953415,0.099953012,0.099962991,0.12337676,99.949887,10,9,0,0,9,8,0.87061584,0.63928193,1.4876484,1.0801172,1.8384099,1.1376786,2.1619582
73425.00001,1463,51.09436476401,-114.13796918762,1093.38,-0.0006664843,0.0001559252,0.001382422,0.002464131,-35067.50238072,-112.972705,12.968241,-13.95821,0.42299468,0.064803991,0.058324167,0.13988965,0.099953414,0.099953012,0.099962973,0.12226417,99.949887,10,9,0,0,9,8,0.87125742,0.63958693,1.4877508,1.080815,1.8389027,1.13783,2.162457
73430.00002,1463,51.09436479293,-114.13796905216,1093.3861,0.0001361942,0.0007158305,-0.0002184663,0.002623218,-36193.46439457,-112.935746,12.971459,-13.948718,0.42908236,0.064442718,0.057921804,0.13874704,0.099953418,0.099953014,0.099962963,0.12134614,99.949887,10,9,0,0,9,8,0.87118423,0.63974017,1.486726,1.0808467,1.8380924,1.1370839,2.1613753
73434.99999,1463,51.09436486758,-114.13796910656,1093.3824,0.000453523,-0.0006498373,-0.0004579319,0.002852808,-37319.02465667,-112.895701,12.979765,-13.95253,0.42534186,0.064030318,0.057558703,0.13754301,0.099953421,0.099953015,0.099962955,0.1203748,99.949887,10,9,0,0,9,8,0.87103653,0.63984919,1.4855208,1.0807921,1.8370856,1.1361996,2.160054
73440.00001,1463,51.09436490518,-114.13796903494,1093.3734,-5.009691e-005,0.00011516,-0.0002304652,0.0004521052,-38444.15708055,-112.85127,12.983948,-13.947511,0.4163967,0.063591682,0.057204488,0.1362017,0.099953422,0.099953016,0.099962941,0.11931807,99.949887,10,9,0,0,9,8,0.87084979,0.64004993,1.4844826,1.0807605,1.8362277,1.1354283,2.1589186
73445.00002,1463,51.09436489183,-114.13796889304,1093.3688,-0.0006728284,0.0004768203,0.0002486451,0.002968757,-39568.97634929,-112.819613,12.982463,-13.937569,0.41180022,0.063133758,0.056851266,0.13472214,0.099953422,0.099953017,0.099962922,0.11817961,99.949887,10,9,0,0,9,8,0.87063187,0.64014769,1.483178,1.0806428,1.8351038,1.1344639,2.1574554
73449.99999,1463,51.09436483231,-114.13796886829,1093.3948,-0.0008710544,-0.0002025058,0.001006459,0.003219423,-40693.40581449,-112.783298,12.975841,-13.935835,0.43774981,0.062684332,0.056482442,0.13323628,0.099953422,0.099953017,0.099962904,0.11704412,99.949887,10,9,0,0,9,8,0.87117124,0.64037287,1.4829861,1.0812107,1.8352832,1.1343927,2.1575706
73455.00001,1463,51.09436496856,-114.13796892925,1093.3815,0.0009363996,-0.0007955575,-0.0002310367,0.004423397,-41817.53519178,-112.750398,12.991,-13.940106,0.42445202,0.062312857,0.056063058,0.13203778,0.099953427,0.099953019,0.099962898,0.11610316,99.949887,10,9,0,0,9,8,0.87091237,0.6405822,1.4818916,1.0811262,1.8343492,1.1335717,2.1563447
73460.00002,1463,51.09436499867,-114.13796879076,1093.366,-0.0001766701,0.0005588804,-0.0003690432,0.002110103,-42941.45758467,-112.729573,12.994352,-13.930403,0.40894099,0.061853703,0.05570063,0.13058854,0.099953428,0.09995302,0.099962886,0.11499046,99.949887,10,9,0,0,9,8,0.87048316,0.6406846,1.4803723,1.0808412,1.8329538,1.132426,2.1545553
73464.99999,1463,51.09436500651,-114.1379687722,1093.3604,-6.962949e-005,1.735461e-005,2.147871e-005,0.0002583348,-44064.88190729,-112.681082,12.995224,-13.929102,0.4034026,0.061374734,0.055334697,0.12896848,0.099953427,0.09995302,0.099962865,0.11377757,99.949887,10,9,0,0,9,8,0.87035942,0.6407848,1.4791811,1.0808009,1.8319682,1.1315551,2.153259
73470.00001,1463,51.09436505656,-114.13796866702,1093.3596,4.596138e-005,0.000258825,0.0001577507,0.0009463469,-45187.95561612,-112.645068,13.000793,-13.921732,0.40259131,0.060894981,0.054955958,0.12729052,0.099953427,0.099953021,0.099962845,0.11253589,99.949887,10,9,0,0,9,8,0.87012815,0.64090472,1.4779186,1.0806859,1.830881,1.1306189,2.1518421
73475.00002,1463,51.09436513124,-114.13796887756,1093.3391,0.000320892,-0.00173881,-0.0002842496,0.00636542,-46310.87782109,-112.628912,13.009102,-13.936484,0.38206869,0.060421553,0.054563918,0.12562073,0.099953427,0.099953021,0.099962828,0.11130489,99.949887,10,9,0,0,9,8,0.86985141,0.6409266,1.4763873,1.080476,1.8295212,1.1294858,2.1500897
73479.99999,1463,51.09436505685,-114.13796860071,1093.3368,-0.0008259488,0.001833785,0.0004795159,0.007240351,-47433.37044071,-112.587561,13.000825,-13.917086,0.37981391,0.059938856,0.054166277,0.12376544,0.099953427,0.099953021,0.099962808,0.1099694,99.949887,10,9,0,0,9,8,0.86960363,0.641011,1.4750292,1.0803266,1.8283372,1.1284796,2.1485536
73485.00001,1463,51.09436505899,-114.13796849435,1093.3278,-0.0002320396,0.0005215307,-0.0005471281,0.002054956,-48555.31136399,-112.531535,13.001063,-13.909634,0.37074124,0.059444575,0.053769951,0.12194197,0.099953427,0.099953022,0.09996279,0.10865444,99.949887,10,9,0,0,9,8,0.86933988,0.64110965,1.4736871,1.0801729,1.8271637,1.1274825,2.1470313
73490.00002,1463,51.09436517336,-114.13796870423,1093.2858,0.0003127645,-0.002034185,-0.00029965,0.00740912,-49676.82549853,-112.485993,13.013789,-13.924339,0.32876534,0.058941798,0.053367228,0.12005324,0.099953427,0.099953023,0.099962773,0.10730163,99.949887,10,9,0,0,9,8,0.86863327,0.64104515,1.4714923,1.0795659,1.8250349,1.1258198,2.1443465
73495.00003,1463,51.09435604952,-114.13795677086,1094.1479,-0.08570872,0.08566789,0.01552539,0.4362536,-50797.26283185,-112.431914,11.998586,-13.088206,1.190874,0.058390615,0.052972804,0.11777444,0.099953425,0.099953023,0.099962746,0.10571347,99.949887,10,9,0,0,9,8,0.8920306,0.64711124,1.5062068,1.1020306,1.8663146,1.1536217,2.194077
73500,1463,51.09435441876,-114.13795097802,1093.7646,-0.02267869,0.03513355,-0.02075294,0.1505424,-51918.25606907,-112.423797,11.817131,-12.682318,0.80757601,0.059686791,0.050857902,0.11779389,0.099954489,0.099953793,0.099963817,0.10587273,99.949887,10,9,0,0,8,7,0.88179678,0.64564162,1.4923753,1.0928947,1.8497574,1.1424158,2.1741011
73505.00002,1463,51.09435436925,-114.137950808,1093.7235,-0.000961607,0.0009462885,-0.002854789,0.004856866,-53038.69485203,-112.380114,11.811622,-12.670405,0.76650934,0.058451905,0.051131735,0.11618032,0.099954511,0.099953767,0.099963734,0.10432361,99.949887,10,9,0,0,9,7,0.88055581,0.6453371,1.4892805,1.0917135,1.846563,1.140043,2.1701365
73509.99999,1463,51.094354376,-114.13795073907,1093.712,-0.0001896419,0.0002867646,-0.0006755433,0.001237677,-54159.11869665,-112.379567,11.812373,-12.665575,0.75494167,0.057894076,0.050897332,0.11532619,0.099954409,0.099953699,0.099963592,0.10347333,99.949887,10,9,0,0,9,7,0.88015527,0.64530742,1.4875642,1.091373,1.8449776,1.1387626,2.1681149
73515,1463,51.09435429286,-114.1379506231,1093.7157,-0.0009839625,0.0005935615,0.0006410075,0.004136864,-55279.18774814,-112.343261,11.803123,-12.657449,0.75862843,0.057456725,0.050578719,0.11477703,0.099954401,0.099953695,0.099963547,0.10284856,99.949887,10,9,0,0,9,8,0.88028353,0.64546311,1.4867487,1.0915685,1.8444358,1.1381932,2.1673548
73520.00002,1463,51.09435414513,-114.13795041092,1093.7109,-0.001380428,0.001587672,-0.0002507431,0.007573946,-56399.1631572,-112.334129,11.786685,-12.642582,0.75386096,0.057043854,0.05017536,0.1143566,0.099953516,0.099953051,0.099962927,0.10231867,99.949887,10,9,0,0,9,8,0.88026762,0.64562243,1.4857984,1.0916499,1.8437181,1.1375085,2.1663845
73524.99999,1463,51.09435428201,-114.13795076358,1093.6879,0.001106412,-0.002107255,-0.001200418,0.008568205,-57518.72887725,-112.293219,11.801915,-12.667292,0.73083942,0.056621532,0.049809452,0.11392205,0.099953512,0.099953049,0.099962894,0.10177909,99.949887,10,9,0,0,9,8,0.8797611,0.64561123,1.4840183,1.0912348,1.8420379,1.1361684,2.1642511
73530,1463,51.09435434449,-114.13795088713,1093.6909,0.0004948409,-0.000738995,0.000385022,0.003201736,-58637.78817489,-112.242448,11.808867,-12.675949,0.73386634,0.056204434,0.049439897,0.11343896,0.099953512,0.099953049,0.099962874,0.10121254,99.949887,10,9,0,0,9,8,0.87980866,0.64564729,1.4828854,1.0912945,1.8411608,1.1353631,2.1630816
73535.00002,1463,51.09435428147,-114.13795076622,1093.6793,-0.0007679445,0.0009501701,-0.0003777423,0.004398136,-59756.8529613,-112.242297,11.801855,-12.667478,0.7222279,0.055780973,0.049077162,0.11297891,0.099953512,0.099953049,0.099962854,0.10066481,99.949887,10,9,0,0,9,8,0.87952232,0.64573771,1.4815315,1.0911171,1.8399653,1.1343554,2.1615353
73539.99999,1463,51.09435423515,-114.13795078364,1093.6704,-0.0006121685,-6.542936e-005,-0.0005433252,0.002216359,-60875.68848509,-112.220664,11.7967,-12.668698,0.71338379,0.055352695,0.048710539,0.11249595,0.099953512,0.099953049,0.099962836,0.10010526,99.949887,10,9,0,0,9,8,0.879345,0.64568818,1.4800041,1.0909449,1.8386334,1.1332397,2.159816
73545,1463,51.09435416118,-114.13795054857,1093.6625,-0.0008924609,0.001525498,-0.0005499712,0.006362567,-61994.34430228,-112.201688,11.78847,-12.652227,0.70550697,0.056535832,0.050286183,0.11434255,0.099959245,0.099960841,0.099978831,0.10282304,99.949887,10,9,0,0,9,8,0.87922436,0.64584517,1.4789526,1.0909406,1.8377846,1.1324692,2.1586893
73550.00001,1463,51.09435511875,-114.13795313322,1093.5861,0.009331771,-0.01602178,-0.001158,0.06674865,-63112.9244118,-112.190555,11.895018,-12.833326,0.62904571,0.056835433,0.05051269,0.11537165,0.099959885,0.099962268,0.099979783,0.10398411,99.949887,10,9,0,0,9,8,0.87392271,0.64496171,1.4705025,1.0861475,1.8281394,1.1257408,2.1469481
73555.00003,1463,51.09435489396,-114.13795149453,1093.5854,-0.003009202,0.01040391,0.002043127,0.03898928,-64231.32942678,-112.174941,11.870006,-12.718508,0.62842287,0.056774957,0.050489728,0.11545319,0.09995998,0.099962392,0.099980096,0.10418824,99.949887,10,9,0,0,9,8,0.8765527,0.64540714,1.4728756,1.0885289,1.8314632,1.1277772,2.1508462
73560,1463,51.09435478033,-114.13795119015,1093.5573,-0.002018291,0.001521081,-3.097355e-005,0.009098239,-65349.39452861,-112.141495,11.857362,-12.697181,0.60031875,0.055977419,0.04974705,0.11433831,0.099953544,0.099953047,0.099963073,0.10269925,99.949887,10,9,0,0,9,8,0.87533742,0.64532936,1.4702295,1.0875043,1.8287264,1.1257255,2.14744
73565.00001,1463,51.09435471238,-114.13795083348,1093.5608,-0.0007325503,0.002427831,0.001599413,0.009129385,-66467.21426288,-112.117533,11.849802,-12.67219,0.60374175,0.055383067,0.049255982,0.11313155,0.099953499,0.099953048,0.099962712,0.10136618,99.949887,10,9,0,0,9,8,0.87556022,0.64557487,1.4697198,1.0878294,1.82851,1.1253862,2.1470778
73569.99999,1463,51.09435469015,-114.13795083283,1093.5312,-0.0008754602,-0.0004063366,-0.001358128,0.003474588,-67585.11001632,-112.125582,11.847328,-12.672144,0.57419651,0.059481627,0.053769812,0.11366658,0.099974777,0.099976303,0.099988594,0.10397392,99.949887,11,9,0,0,10,2,0.87564719,0.64564234,1.4687047,1.0879394,1.8277596,1.1246704,2.1460636
73575,1463,51.09435467687,-114.13795102315,1093.4913,-0.0004286239,-0.00113212,-0.001626783,0.004357955,-68702.63799042,-112.087925,11.84585,-12.68548,0.5342552,0.062875184,0.057426767,0.11355197,0.099974814,0.099976632,0.099989528,0.10676149,99.949887,11,9,0,0,10,2,0.87490439,0.64546168,1.4663296,1.0872344,1.8254317,1.1228762,2.1431406
73580.00001,1463,51.09435456972,-114.13795084907,1093.4926,-0.001169579,0.001095233,-7.62459e-006,0.005768377,-69820.22515719,-112.095001,11.833928,-12.673282,0.5355786,0.066892334,0.060727139,0.11750667,0.099979789,0.099976853,0.099999941,0.1100594,99.949887,12,9,0,0,11,2,0.87418032,0.64520681,1.4638133,1.0865004,1.8229735,1.1209847,2.1400559
73584.99999,1463,51.09435443314,-114.13795058767,1093.4883,-0.001547746,0.001568359,-3.075485e-005,0.007932482,-70937.53922489,-112.067866,11.81873,-12.654966,0.53130073,0.070319252,0.064002214,0.12137142,0.099980084,0.099977182,0.099999942,0.11294149,99.949887,12,9,0,0,11,2,0.87410271,0.64530569,1.4627001,1.0864967,1.8220775,1.1201767,2.1388695
73590,1463,51.09435435599,-114.13795044978,1093.4843,-0.0008881917,0.0008119127,-7.463118e-006,0.004332113,-72054.6614209,-112.048095,11.810146,-12.645305,0.52722858,0.073407701,0.067018045,0.12506013,0.099980073,0.099977188,0.099999941,0.11598872,99.949887,12,9,0,0,11,8,0.87404102,0.64539087,1.4615762,1.0864975,1.8211761,1.1193633,2.1376755
73595.00001,1463,51.09435439601,-114.13795033981,1093.4586,-0.0006124987,0.0004740328,-0.001804729,0.002788227,-73171.56405887,-112.025868,11.814599,-12.6376,0.50162592,0.07294789,0.066584737,0.12570166,0.099953566,0.09995306,0.099963237,0.11564976,99.949887,12,9,0,0,11,8,0.87321395,0.64534712,1.4593921,1.0858064,1.8190109,1.1176926,2.1349561
73599.99999,1463,51.0943547614,-114.13795065126,1093.4324,0.002535661,-0.002857255,-0.0005977899,0.01375251,-74288.36416967,-112.014941,11.855256,-12.659422,0.4753341,0.072158852,0.066005186,0.12509823,0.099953491,0.099953048,0.099962563,0.11450689,99.949887,12,10,0,0,11,9,0.61526287,0.59295851,1.1022195,0.85448712,1.3946455,0.76639533,1.5913509
73605,1463,51.0943544308,-114.13795007388,1093.4467,-0.002855258,0.002924476,-0.0002365442,0.01471386,-75405.2385979,-112.024006,11.81847,-12.618967,0.48971906,0.071349549,0.065419071,0.12428957,0.099951368,0.099952604,0.099958252,0.11332321,99.949887,12,10,0,0,11,9,0.61524659,0.59295887,1.1018325,0.85447562,1.3943326,0.7661224,1.5909452
73610.00001,1463,51.09435460317,-114.13795017622,1093.4428,0.001192325,-0.001585893,0.0004532819,0.007142797,-76522.13177415,-112.023818,11.837649,-12.626137,0.4858219,0.070662101,0.064819776,0.12362689,0.099951367,0.099952604,0.099958219,0.11227434,99.949887,12,10,0,0,11,9,0.61516184,0.59299874,1.1014539,0.8544423,1.394013,0.7658667,1.5905421
73615.00002,1463,51.09435461444,-114.13795029518,1093.4265,-0.0006311925,-0.001088746,-9.899081e-005,0.004530527,-77638.88494835,-112.009854,11.838903,-12.634473,0.46947708,0.070006277,0.064245118,0.1229872,0.099951368,0.099952604,0.099958213,0.11126959,99.949887,12,10,0,0,11,9,0.61512011,0.59299219,1.1010771,0.85440767,1.393694,0.7656154,1.5901415
73620,1463,51.09435468941,-114.13795013112,1093.4111,-0.0003902824,0.0002385246,-0.0001043126,0.001646638,-78755.38953257,-111.985766,11.847245,-12.622977,0.45412535,0.069350889,0.063699133,0.12228442,0.099951367,0.099952603,0.099958207,0.11025596,99.949887,12,10,0,0,10,9,0.61500669,0.59304368,1.1007006,0.85436177,1.3933685,0.76536828,1.5897373
73625.00001,1463,51.09435486989,-114.13795002627,1093.3864,0.0007675672,-6.559261e-007,-3.77826e-005,0.002763243,-79871.77133505,-111.971904,11.867327,-12.61563,0.429376,0.068700322,0.063163499,0.12152085,0.099951368,0.099952604,0.099958201,0.10922843,99.949887,12,10,0,0,10,9,0.61481053,0.59316671,1.1003226,0.85430598,1.3930358,0.76512259,1.5893272
73629.99998,1463,51.09435489148,-114.13794985598,1093.3495,-0.001167359,1.772506e-005,-0.001642861,0.004202978,-80988.04225766,-111.961736,11.869729,-12.603699,0.39245842,0.071322017,0.06652509,0.12280617,0.099974348,0.099976051,0.09998727,0.11173339,99.949887,11,10,0,0,10,2,0.61469412,0.59322113,1.099942,0.85426003,1.3927069,0.76487279,1.5889188
73635,1463,51.09435485294,-114.13794972116,1093.3172,-0.001217592,0.0003811257,-0.001185928,0.004593052,-82104.12537821,-111.942284,11.865441,-12.594253,0.36014573,0.073607007,0.069016513,0.12287151,0.099974645,0.099976823,0.099988338,0.11391028,99.949887,11,10,0,0,10,2,0.61461437,0.59322411,1.0995582,0.85420465,1.3923699,0.76463008,1.5885066
73640.00001,1463,51.09435118751,-114.13794047914,1093.6744,-0.04148314,0.05457788,0.01182563,0.246793,-83220.21223124,-111.95023,11.457591,-11.946691,0.71733913,0.075773977,0.071041887,0.12339908,0.099975675,0.099976938,0.099990922,0.11592359,99.949887,11,10,0,0,10,9,0.61393499,0.59433424,1.099027,0.85448778,1.3921242,0.76408505,1.5880289
73645.00002,1463,51.09434642405,-114.13793118207,1093.379,-0.05114701,0.06425117,-0.01735784,0.2956437,-84336.30095629,-111.940907,10.927562,-11.295273,0.42201853,0.075130706,0.070285327,0.12443915,0.09995365,0.099953142,0.099963644,0.11544067,99.949887,11,10,0,0,8,7,0.61225098,0.59553707,1.0987804,0.85411692,1.3917018,0.76402634,1.5876304
73650,1463,51.09434658739,-114.13793149352,1093.3682,0.001784351,-0.002020696,9.460506e-005,0.009704734,-85452.15635332,-111.921445,10.945737,-11.317095,0.41115239,0.077128421,0.073279427,0.12763753,0.09997909,0.099977651,0.099999948,0.11785487,99.949887,12,10,0,0,10,1,0.61311281,0.5945887,1.0984151,0.85407436,1.3913873,0.76381713,1.587254
73655.00001,1463,51.09434659278,-114.13793163847,1093.3696,0.0004013886,-0.0006088512,7.353993e-005,0.002625317,-86567.9700984,-111.917411,10.946337,-11.327251,0.4126026,0.079394878,0.075612492,0.13092748,0.09997933,0.099977907,0.099999949,0.11997018,99.949887,12,10,0,0,10,1,0.61312473,0.59455115,1.0980345,0.85405678,1.3910761,0.76355499,1.5868551
73660.00002,1463,51.09434669077,-114.13793200091,1093.3718,0.001549903,-0.001831362,0.0001136975,0.008637066,-87683.68709467,-111.907991,10.957241,-11.352646,0.41476763,0.081468251,0.077612236,0.13404862,0.099979348,0.099977882,0.099999947,0.12212669,99.949887,12,10,0,0,11,9,0.61323082,0.59443146,1.0976541,0.85404968,1.3907715,0.76329094,1.5864609
73664.99999,1463,51.09434686177,-114.13793186685,1093.3811,0.001412735,-8.517879e-005,0.001860924,0.00509508,-88799.15261743,-111.880944,10.976267,-11.343253,0.42407276,0.083349039,0.079748618,0.13662496,0.099975495,0.099977904,0.099992006,0.12396623,99.949887,11,9,0,0,10,2,0.86635756,0.64841598,1.4414032,1.0821362,1.8024044,1.1038698,2.1135728
73670.00001,1463,51.0943465292,-114.13793167529,1093.321,-0.004311133,0.001485212,-0.00398097,0.01641526,-89914.51384327,-111.870373,10.939263,-11.329831,0.36394271,0.084961915,0.081617026,0.13837908,0.099974535,0.099977702,0.099989085,0.12597874,99.949887,11,9,0,0,10,2,0.86641723,0.64878595,1.4410104,1.0824057,1.8022522,1.1035912,2.1132975
73675.00002,1463,51.09434636368,-114.13793095666,1093.2361,-0.004493298,0.002817017,-0.003047731,0.01909199,-91029.77018228,-111.855449,10.920844,-11.279478,0.2790718,0.086123818,0.083070689,0.13815917,0.09997446,0.099977621,0.099988287,0.1273168,99.949887,12,10,0,0,10,2,0.61278623,0.59464604,1.0964893,0.85387993,1.3897481,0.7625401,1.5852026
73679.99999,1463,51.09434668809,-114.13793152853,1093.2491,0.003913888,-0.003465118,0.001199347,0.01881859,-92145.06076375,-111.865956,10.956942,-11.319547,0.29206103,0.087198578,0.084203643,0.13728934,0.099974445,0.099977567,0.099987984,0.12844849,99.949887,12,10,0,0,11,2,0.61292058,0.59440541,1.0960665,0.85380876,1.3893708,0.76229215,1.5847526
73685.00001,1463,51.09434649508,-114.13793176677,1093.1781,-0.001817038,-0.0006264342,-0.003278207,0.006919167,-93260.20053042,-111.847832,10.935466,-11.33624,0.22108177,0.088227437,0.085086123,0.13751513,0.099975371,0.099977548,0.099990367,0.12946323,99.949887,12,10,0,0,11,8,0.61299789,0.59424615,1.0956416,0.85375339,1.3890016,0.76203221,1.5843039
73689.99998,1463,51.09434630288,-114.1379316436,1093.1036,-0.002396834,0.0009970816,-0.001400498,0.009345439,-94375.13372167,-111.826348,10.91408,-11.32761,0.14660098,0.086889874,0.083590536,0.13525196,0.099953513,0.099953073,0.099962614,0.12778246,99.949887,12,10,0,0,11,9,0.61299795,0.59412956,1.0951738,0.85367233,1.3885828,0.76176375,1.5838075
