"GPS Time of Week (s)","GPS Week (weeks)","Packet type 0x15","Reserved; set to 0","ID of the range request/response pair this packet represents","Requester’s serial number","Responder’s serial number","Electrical delay within the radio","Antenna calibration max signal index","Responder’s range correction bias (Acquire Bias) in frames","Responder’s range correction bias (LED correction + electrical delay correction) in bins","Distance between the lockspot and the leading edge (in bins)","Raw, unprocessed range measurement","Nonzero if a timeout occurred","Range in feet","Range in bins","Time of the entire range handshake","Timestamp of the range (in hardware counts). The hardware counter is a 32-bit counter driven by a continuously running 3.6864 MHz clock. It overflows (wraps around) every 19 min. 25.084 sec. To convert hardware counts to time in microseconds, convert the time in hardware counts (e.g. the difference between two consecutive range timestamps) to a float for accuracy then divide by 3.6864.","Number of ranges/second","Percentage of received messages","Number of range requests sent","Number of range responses received","Average deviation of noise","Raw peak of received signal","Scan index of raw peak","Reported AT threshold"
75661.401, 1463, 21, 0, 11030, 1098, 837, -157, 0, -488, -83, -167, 16020421, 0, 4612, 14752, 2854, -1568921571, 0, 9259, 11030, 9760, 4, 761, 1213, 921
75661.601, 1463, 21, 0, 11031, 1098, 837, -157, 0, -488, -83, -206, 16020426, 0, 4607, 14737, 2855, -1568721453, 0, 9259, 11031, 9761, 12, 754, 1213, 614
75661.802, 1463, 21, 0, 11032, 1098, 837, -157, 0, -488, -57, -206, 16020336, 0, 4609, 14742, 2854, -1568521334, 0, 9259, 11032, 9762, 50, 740, 1213, 537
75662.002, 1463, 21, 0, 11033, 1098, 837, -157, 0, -488, -44, -206, 16020386, 0, 4608, 14740, 2849, -1568321269, 0, 9259, 11033, 9763, 91, 670, 1213, 768
75662.202, 1463, 21, 0, 11034, 1098, 837, -157, 0, -488, -122, -167, 16020351, 0, 4607, 14736, 2849, -1568121161, 0, 9259, 11034, 9764, 12, 707, 1219, 768
75662.402, 1463, 21, 0, 11035, 1098, 837, -157, 0, -488, -83, -167, 16020452, 0, 4614, 14759, 2849, -1567921046, 0, 9259, 11035, 9765, 28, 751, 1209, 537
75662.603, 1463, 21, 0, 11036, 1098, 837, -157, 0, -488, -83, -115, 16020280, 0, 4608, 14740, 2849, -1567720932, 0, 9259, 11036, 9766, 56, 629, 1219, 384
75662.803, 1463, 21, 0, 11037, 1098, 837, -157, 0, -488, -44, -219, 16020484, 0, 4618, 14770, 2849, -1567520819, 0, 9259, 11037, 9767, 48, 472, 1209, 384
75663.003, 1463, 21, 0, 11038, 1098, 837, -157, 0, -488, -5, -180, 16020390, 0, 4630, 14808, 2849, -1567320707, 0, 9259, 11038, 9768, 22, 449, 1210, 268
75663.204, 1463, 21, 0, 11039, 1098, 837, -157, 0, -488, -5, -141, 16020493, 0, 4639, 14838, 2849, -1567120601, 0, 9259, 11039, 9769, 4, 561, 1206, 384
75663.404, 1463, 21, 0, 11040, 1098, 837, -157, 0, -488, 34, -128, 16020411, 0, 4635, 14825, 2849, -1566920485, 0, 9259, 11040, 9770, 7, 511, 1209, 307
75663.604, 1463, 21, 0, 11041, 1098, 837, -157, 0, -488, -83, -167, 16020516, 0, 4627, 14799, 2849, -1566720375, 0, 9259, 11041, 9771, 107, 628, 1209, 537
75663.804, 1463, 21, 0, 11042, 1098, 837, -157, 0, -488, -83, -180, 16020389, 0, 4619, 14774, 2849, -1566520261, 0, 9259, 11042, 9772, 29, 571, 1206, 614
75664.005, 1463, 21, 0, 11043, 1098, 837, -157, 0, -488, -83, -167, 16020366, 0, 4619, 14773, 2849, -1566320151, 0, 9259, 11043, 9773, 37, 609, 1203, 614
75664.205, 1463, 21, 0, 11044, 1098, 837, -157, 0, -488, -44, -206, 16020371, 0, 4619, 14773, 2849, -1566120044, 0, 9259, 11044, 9774, 56, 638, 1206, 537
75664.405, 1463, 21, 0, 11045, 1098, 837, -157, 0, -488, -5, -128, 16020369, 0, 4622, 14782, 2849, -1565919923, 0, 9260, 11045, 9775, 9, 689, 1213, 460
75664.607, 1463, 21, 0, 11046, 1098, 837, -157, 0, -488, -122, -141, 16020368, 0, 4611, 14749, 2849, -1565719812, 0, 9260, 11046, 9776, 7, 729, 1212, 614
75664.807, 1463, 21, 0, 11047, 1098, 837, -157, 0, -488, -44, -128, 16020334, 0, 4622, 14784, 2848, -1565519700, 0, 9260, 11047, 9777, 203, 676, 1213, 614
75665.007, 1463, 21, 0, 11048, 1098, 837, -157, 0, -488, 34, -206, 16020375, 0, 4615, 14762, 2849, -1565319590, 0, 9260, 11048, 9778, 74, 639, 1206, 460
75665.206, 1463, 21, 0, 11049, 1098, 837, -157, 0, -488, -18, -167, 16020365, 0, 4614, 14759, 2849, -1565119481, 0, 9260, 11049, 9779, 7, 673, 1213, 614
75665.408, 1463, 21, 0, 11050, 1098, 837, -157, 0, -488, -44, -128, 16020416, 0, 4624, 14789, 2849, -1564919365, 0, 9260, 11050, 9780, 11, 712, 1213, 537
75665.597, 1463, 21, 0, 11051, 1098, 837, -157, 0, -488, -83, -206, 16020456, 0, 4612, 14750, 2849, -1564719254, 0, 9260, 11051, 9781, 61, 691, 1206, 768
75665.797, 1463, 21, 0, 11052, 1098, 837, -157, 0, -488, -44, -206, 16020362, 0, 4613, 14756, 2849, -1564519140, 0, 9260, 11052, 9782, 22, 676, 1209, 614
75665.998, 1463, 21, 0, 11053, 1098, 837, -157, 0, -488, -96, -206, 16020486, 0, 4613, 14754, 2849, -1564319030, 0, 9260, 11053, 9783, 9, 756, 1206, 537
75666.009, 1463, 21, 0, 11054, 1098, 0, -157, 0, 0, 0, -206, 16020486, 1, 4613, 14754, 2849, -1564319030, 0, 9260, 11054, 9783, 9, 756, 1206, 768
75666.618, 1463, 21, 0, 11055, 1098, 837, -157, 0, -488, -31, -206, 16020437, 0, 4619, 14773, 2847, -1563706433, 0, 9259, 11055, 9784, 19, 604, 1206, 537
75666.819, 1463, 21, 0, 11056, 1098, 837, -157, 0, -488, -96, -128, 16020434, 0, 4621, 14782, 2850, -1563506623, 0, 9259, 11056, 9785, 69, 612, 1213, 460
75667.019, 1463, 21, 0, 11057, 1098, 837, -157, 0, -488, -5, -206, 16020289, 0, 4611, 14748, 2849, -1563306517, 0, 9259, 11057, 9786, 14, 575, 1206, 460
75667.219, 1463, 21, 0, 11058, 1098, 837, -157, 0, -488, -5, -128, 16020375, 0, 4624, 14791, 2849, -1563106417, 0, 9260, 11058, 9787, 6, 612, 1213, 460
75667.420, 1463, 21, 0, 11059, 1098, 837, -157, 0, -488, -5, -167, 16020316, 0, 4621, 14780, 2849, -1562906311, 0, 9260, 11059, 9788, 65, 649, 1212, 537
75667.620, 1463, 21, 0, 11060, 1098, 837, -157, 0, -488, -83, -128, 16020304, 0, 4612, 14750, 2849, -1562706202, 0, 9260, 11060, 9789, 70, 599, 1216, 537
75667.811, 1463, 21, 0, 11061, 1098, 837, -157, 0, -488, -44, -167, 16020396, 0, 4616, 14763, 2849, -1562506097, 0, 9260, 11061, 9790, 53, 543, 1203, 537
75668.011, 1463, 21, 0, 11062, 1098, 837, -157, 0, -488, -5, -167, 16020395, 0, 4622, 14783, 2849, -1562305995, 0, 9260, 11062, 9791, 20, 629, 1206, 614
75668.212, 1463, 21, 0, 11063, 1098, 837, -157, 0, -488, -57, -206, 16020344, 0, 4610, 14744, 2849, -1562105896, 0, 9260, 11063, 9792, 16, 700, 1206, 614
75668.412, 1463, 21, 0, 11064, 1098, 837, -157, 0, -488, -83, -219, 16020430, 0, 4606, 14732, 2849, -1561905785, 0, 9260, 11064, 9793, 39, 752, 1206, 921
75668.612, 1463, 21, 0, 11065, 1098, 837, -157, 0, -488, -57, -206, 16020388, 0, 4607, 14735, 2849, -1561705676, 0, 9260, 11065, 9794, 76, 727, 1206, 768
75668.813, 1463, 21, 0, 11066, 1098, 837, -157, 0, -488, -135, -167, 16020302, 0, 4596, 14700, 2849, -1561505571, 0, 9260, 11066, 9795, 44, 773, 1213, 921
75669.013, 1463, 21, 0, 11067, 1098, 837, -157, 0, -488, -44, -167, 16020257, 0, 4605, 14731, 2849, -1561305472, 0, 9260, 11067, 9796, 5, 746, 1216, 921
75669.213, 1463, 21, 0, 11068, 1098, 837, -157, 0, -488, -5, -167, 16020298, 0, 4605, 14730, 2849, -1561105371, 0, 9260, 11068, 9797, 10, 731, 1213, 768
75669.413, 1463, 21, 0, 11069, 1098, 837, -157, 0, -488, -83, -206, 16020284, 0, 4598, 14708, 2849, -1560905268, 0, 9260, 11069, 9798, 17, 801, 1206, 921
75669.614, 1463, 21, 0, 11070, 1098, 837, -157, 0, -488, -5, -245, 16020330, 0, 4600, 14713, 2849, -1560705158, 0, 9260, 11070, 9799, 14, 733, 1209, 768
75669.814, 1463, 21, 0, 11071, 1098, 837, -157, 0, -488, -57, -219, 16020374, 0, 4602, 14718, 2849, -1560505052, 0, 9260, 11071, 9800, 23, 680, 1206, 768
75670.014, 1463, 21, 0, 11072, 1098, 837, -157, 0, -488, -83, -180, 16020379, 0, 4606, 14732, 2849, -1560304947, 0, 9261, 11072, 9801, 37, 720, 1206, 614
75670.215, 1463, 21, 0, 11073, 1098, 837, -157, 0, -488, -44, -206, 16020387, 0, 4610, 14746, 2849, -1560104844, 0, 9261, 11073, 9802, 29, 706, 1206, 921
75670.415, 1463, 21, 0, 11074, 1098, 837, -157, 0, -488, -96, -219, 16020433, 0, 4608, 14739, 2849, -1559904734, 0, 9261, 11074, 9803, 22, 759, 1209, 768
75670.615, 1463, 21, 0, 11075, 1098, 837, -157, 0, -488, -83, -258, 16020281, 0, 4589, 14677, 2849, -1559704627, 0, 9261, 11075, 9804, 13, 767, 1206, 1075
75670.815, 1463, 21, 0, 11076, 1098, 837, -157, 0, -488, -135, -245, 16020424, 0, 4597, 14703, 2849, -1559504523, 0, 9261, 11076, 9805, 27, 795, 1209, 921
75671.016, 1463, 21, 0, 11077, 1098, 837, -157, 0, -488, -122, -206, 16020337, 0, 4590, 14680, 2849, -1559304420, 0, 9261, 11077, 9806, 81, 818, 1213, 921
75671.216, 1463, 21, 0, 11078, 1098, 837, -157, 0, -488, -44, -245, 16020251, 0, 4594, 14694, 2849, -1559104317, 0, 9261, 11078, 9807, 83, 737, 1206, 768
75671.416, 1463, 21, 0, 11079, 1098, 837, -157, 0, -488, -122, -206, 16020319, 0, 4587, 14671, 2849, -1558904210, 0, 9261, 11079, 9808, 20, 672, 1212, 768
75671.616, 1463, 21, 0, 11080, 1098, 837, -157, 0, -488, -122, -193, 16020280, 0, 4583, 14659, 2849, -1558704104, 0, 9261, 11080, 9809, 4, 840, 1216, 921
75671.816, 1463, 21, 0, 11081, 1098, 837, -157, 0, -488, -70, -206, 16020198, 0, 4585, 14665, 2849, -1558503998, 0, 9261, 11081, 9810, 35, 847, 1213, 1228
75672.016, 1463, 21, 0, 11082, 1098, 837, -157, 0, -488, -122, -258, 16020381, 0, 4587, 14673, 2849, -1558303899, 0, 9261, 11082, 9811, 35, 826, 1206, 1075
75672.217, 1463, 21, 0, 11083, 1098, 837, -157, 0, -488, -122, -284, 16020383, 0, 4584, 14663, 2849, -1558103796, 0, 9261, 11083, 9812, 4, 885, 1206, 768
75672.417, 1463, 21, 0, 11084, 1098, 837, -157, 0, -488, -83, -206, 16020332, 0, 4594, 14695, 2849, -1557903687, 0, 9261, 11084, 9813, 45, 902, 1209, 768
75672.617, 1463, 21, 0, 11085, 1098, 837, -157, 0, -488, -83, -206, 16020231, 0, 4587, 14673, 2849, -1557703576, 0, 9261, 11085, 9814, 117, 879, 1209, 1075
75672.817, 1463, 21, 0, 11086, 1098, 837, -157, 0, -488, -96, -219, 16020243, 0, 4587, 14671, 2849, -1557503469, 0, 9261, 11086, 9815, 4, 732, 1209, 921
75673.018, 1463, 21, 0, 11087, 1098, 837, -157, 0, -488, -57, -206, 16020350, 0, 4599, 14712, 2849, -1557303371, 0, 9262, 11087, 9816, 3, 692, 1209, 768
75673.218, 1463, 21, 0, 11088, 1098, 837, -157, 0, -488, -5, -167, 16020397, 0, 4624, 14791, 2849, -1557103272, 0, 9262, 11088, 9817, 41, 633, 1206, 460
75673.418, 1463, 21, 0, 11089, 1098, 837, -157, 0, -488, -5, -219, 16020294, 0, 4598, 14706, 2849, -1556903163, 0, 9262, 11089, 9818, 19, 680, 1216, 614
75673.619, 1463, 21, 0, 11090, 1098, 837, -157, 0, -488, -18, -219, 16020357, 0, 4609, 14741, 2849, -1556703056, 0, 9262, 11090, 9819, 4, 576, 1206, 537
75673.819, 1463, 21, 0, 11091, 1098, 837, -157, 0, -488, -44, -206, 16020375, 0, 4608, 14738, 2849, -1556502949, 0, 9262, 11091, 9820, 81, 543, 1209, 614
75674.019, 1463, 21, 0, 11092, 1098, 837, -157, 0, -488, -83, -219, 16020415, 0, 4604, 14726, 2849, -1556302849, 0, 9262, 11092, 9821, 37, 612, 1206, 384
75674.219, 1463, 21, 0, 11093, 1098, 837, -157, 0, -488, -161, -219, 16020427, 0, 4596, 14699, 2849, -1556102748, 0, 9262, 11093, 9822, 8, 502, 1210, 460
75674.420, 1463, 21, 0, 11094, 1098, 837, -157, 0, -488, -44, -219, 16020318, 0, 4606, 14732, 2849, -1555902639, 0, 9262, 11094, 9823, 41, 549, 1203, 460
75674.620, 1463, 21, 0, 11095, 1098, 837, -157, 0, -488, -96, -258, 16020411, 0, 4596, 14701, 2849, -1555702533, 0, 9262, 11095, 9824, 46, 631, 1209, 537
75674.820, 1463, 21, 0, 11096, 1098, 837, -157, 0, -488, -44, -219, 16020274, 0, 4598, 14707, 2849, -1555502428, 0, 9262, 11096, 9825, 51, 652, 1209, 614
75675.021, 1463, 21, 0, 11097, 1098, 837, -157, 0, -488, -135, -219, 16020375, 0, 4603, 14724, 2849, -1555302329, 0, 9262, 11097, 9826, 47, 595, 1216, 537
75675.221, 1463, 21, 0, 11098, 1098, 837, -157, 0, -488, -83, -180, 16020381, 0, 4604, 14727, 2860, -1555102122, 0, 9262, 11098, 9827, 20, 659, 1206, 460
75675.421, 1463, 21, 0, 11099, 1098, 837, -157, 0, -488, -122, -219, 16020388, 0, 4595, 14698, 2855, -1554902067, 0, 9262, 11099, 9828, 80, 706, 1213, 537
75675.421, 1463, 21, 0, 11100, 1098, 0, -157, 0, 0, 0, -219, 16020388, 1, 4595, 14698, 2855, -1554902067, 0, 9262, 11100, 9828, 80, 706, 1213, 537
75676.033, 1463, 21, 0, 11101, 1098, 837, -157, 0, -488, -5, -128, 16020257, 0, 4617, 14768, 2848, -1554289526, 0, 9262, 11101, 9829, 36, 586, 1209, 384
75676.233, 1463, 21, 0, 11102, 1098, 837, -157, 0, -488, -83, -206, 16020432, 0, 4609, 14741, 2850, -1554089722, 0, 9263, 11102, 9830, 82, 587, 1206, 384
75676.434, 1463, 21, 0, 11103, 1098, 837, -157, 0, -488, -5, -167, 16020347, 0, 4615, 14760, 2849, -1553889613, 0, 9263, 11103, 9831, 67, 628, 1213, 614
75676.634, 1463, 21, 0, 11104, 1098, 837, -157, 0, -488, -96, -258, 16020430, 0, 4599, 14711, 2850, -1553689502, 0, 9263, 11104, 9832, 3, 657, 1209, 614
75676.634, 1463, 21, 0, 11105, 1098, 0, -157, 0, 0, 0, -258, 16020430, 1, 4599, 14711, 2850, -1553689502, 0, 9263, 11105, 9832, 3, 657, 1209, 614
75677.244, 1463, 21, 0, 11106, 1098, 837, -157, 0, -488, -83, -167, 16020417, 0, 4614, 14759, 2848, -1553076911, 0, 9263, 11106, 9833, 53, 691, 1213, 614
75677.444, 1463, 21, 0, 11107, 1098, 837, -157, 0, -488, -44, -219, 16020370, 0, 4602, 14721, 2849, -1552877091, 0, 9263, 11107, 9834, 5, 805, 1206, 384
75677.644, 1463, 21, 0, 11108, 1098, 837, -157, 0, -488, -57, -128, 16020332, 0, 4608, 14738, 2849, -1552676978, 0, 9263, 11108, 9835, 49, 596, 1213, 384
75677.845, 1463, 21, 0, 11109, 1098, 837, -157, 0, -488, -44, -128, 16020345, 0, 4614, 14757, 2849, -1552476869, 0, 9263, 11109, 9836, 24, 620, 1216, 614
75678.045, 1463, 21, 0, 11110, 1098, 837, -157, 0, -488, -5, -219, 16020331, 0, 4605, 14729, 2849, -1552276764, 0, 9263, 11110, 9837, 20, 659, 1206, 614
75678.245, 1463, 21, 0, 11111, 1098, 837, -157, 0, -488, -18, -180, 16020335, 0, 4607, 14736, 2849, -1552076657, 0, 9263, 11111, 9838, 1, 730, 1216, 537
75678.445, 1463, 21, 0, 11112, 1098, 837, -157, 0, -488, -57, -180, 16020287, 0, 4606, 14732, 2849, -1551876546, 0, 9263, 11112, 9839, 31, 645, 1209, 537
75678.646, 1463, 21, 0, 11113, 1098, 837, -157, 0, -488, -96, -219, 16020337, 0, 4598, 14707, 2849, -1551676435, 0, 9263, 11113, 9840, 72, 595, 1203, 537
75678.846, 1463, 21, 0, 11114, 1098, 837, -157, 0, -488, -18, -141, 16020271, 0, 4613, 14754, 2849, -1551476327, 0, 9263, 11114, 9841, 18, 610, 1209, 537
75679.046, 1463, 21, 0, 11115, 1098, 837, -157, 0, -488, -135, -245, 16020481, 0, 4601, 14718, 2849, -1551276221, 0, 9263, 11115, 9842, 10, 544, 1206, 614
75679.248, 1463, 21, 0, 11116, 1098, 837, -157, 0, -488, -18, -219, 16020303, 0, 4605, 14731, 2849, -1551076115, 0, 9263, 11116, 9843, 35, 604, 1213, 460
75679.448, 1463, 21, 0, 11117, 1098, 837, -157, 0, -488, -57, -180, 16020468, 0, 4621, 14780, 2849, -1550876003, 0, 9264, 11117, 9844, 82, 570, 1206, 537
75679.647, 1463, 21, 0, 11118, 1098, 837, -157, 0, -488, -83, -219, 16020332, 0, 4600, 14714, 2849, -1550675890, 0, 9264, 11118, 9845, 98, 564, 1209, 384
75679.847, 1463, 21, 0, 11119, 1098, 837, -157, 0, -488, -18, -167, 16020498, 0, 4635, 14826, 2849, -1550475781, 0, 9264, 11119, 9846, 55, 419, 1212, 384
75680.049, 1463, 21, 0, 11120, 1098, 837, -157, 0, -488, -174, -115, 16020272, 0, 4583, 14660, 2849, -1550275675, 0, 9264, 11120, 9847, 20, 472, 1230, 192
75680.249, 1463, 21, 0, 11121, 1098, 837, -157, 0, -488, 47, -50, 16019926, 0, 4584, 14663, 2849, -1550075569, 0, 9264, 11121, 9848, 12, 479, 1209, 384
75680.449, 1463, 21, 0, 11122, 1098, 837, -157, 0, -488, -109, -219, 16020264, 0, 4584, 14663, 2849, -1549875457, 0, 9264, 11122, 9849, 33, 675, 1216, 614
75680.650, 1463, 21, 0, 11123, 1098, 837, -157, 0, -488, -122, -180, 16020337, 0, 4590, 14682, 2849, -1549675346, 0, 9264, 11123, 9850, 17, 743, 1209, 921
75680.850, 1463, 21, 0, 11124, 1098, 837, -157, 0, -488, -122, -206, 16020319, 0, 4583, 14660, 2849, -1549475238, 0, 9264, 11124, 9851, 48, 826, 1206, 768
75681.050, 1463, 21, 0, 11125, 1098, 837, -157, 0, -488, -96, -232, 16020235, 0, 4584, 14661, 2849, -1549275132, 0, 9264, 11125, 9852, 60, 963, 1216, 921
75681.251, 1463, 21, 0, 11126, 1098, 837, -157, 0, -488, -122, -232, 16020320, 0, 4579, 14647, 2849, -1549075026, 0, 9264, 11126, 9853, 54, 864, 1213, 921
75681.451, 1463, 21, 0, 11127, 1098, 837, -157, 0, -488, -122, -245, 16020236, 0, 4574, 14631, 2849, -1548874916, 0, 9264, 11127, 9854, 49, 899, 1209, 1228
75681.651, 1463, 21, 0, 11128, 1098, 837, -157, 0, -488, -148, -245, 16020308, 0, 4573, 14627, 2849, -1548674804, 0, 9264, 11128, 9855, 46, 959, 1216, 1228
75681.851, 1463, 21, 0, 11129, 1098, 837, -157, 0, -488, -122, -232, 16020230, 0, 4577, 14638, 2849, -1548474696, 0, 9264, 11129, 9856, 73, 874, 1209, 1228
75682.052, 1463, 21, 0, 11130, 1098, 837, -157, 0, -488, -161, -245, 16020385, 0, 4583, 14660, 2849, -1548274591, 0, 9264, 11130, 9857, 6, 897, 1209, 1536
75682.252, 1463, 21, 0, 11131, 1098, 837, -157, 0, -488, -161, -232, 16020378, 0, 4582, 14656, 2849, -1548074484, 0, 9264, 11131, 9858, 49, 957, 1213, 1075
75682.452, 1463, 21, 0, 11132, 1098, 837, -157, 0, -488, -122, -284, 16020379, 0, 4581, 14653, 2849, -1547874370, 0, 9265, 11132, 9859, 3, 849, 1206, 921
75682.653, 1463, 21, 0, 11133, 1098, 837, -157, 0, -488, -122, -232, 16020249, 0, 4580, 14650, 2849, -1547674259, 0, 9265, 11133, 9860, 2, 874, 1206, 1228
75682.853, 1463, 21, 0, 11134, 1098, 837, -157, 0, -488, -122, -206, 16020243, 0, 4582, 14657, 2849, -1547474150, 0, 9265, 11134, 9861, 52, 785, 1213, 1075
75683.042, 1463, 21, 0, 11135, 1098, 837, -157, 0, -488, -122, -245, 16020335, 0, 4582, 14657, 2849, -1547274044, 0, 9265, 11135, 9862, 28, 779, 1216, 1075
75683.253, 1463, 21, 0, 11136, 1098, 837, -157, 0, -488, -122, -245, 16020280, 0, 4583, 14659, 2849, -1547073936, 0, 9265, 11136, 9863, 63, 913, 1206, 1228
75683.443, 1463, 21, 0, 11137, 1098, 837, -157, 0, -488, -122, -245, 16020344, 0, 4582, 14655, 2849, -1546873825, 0, 9265, 11137, 9864, 10, 819, 1213, 768
75683.643, 1463, 21, 0, 11138, 1098, 837, -157, 0, -488, -122, -245, 16020387, 0, 4588, 14674, 2849, -1546673713, 0, 9265, 11138, 9865, 55, 806, 1209, 1228
75683.843, 1463, 21, 0, 11139, 1098, 837, -157, 0, -488, -96, -206, 16020332, 0, 4591, 14683, 2849, -1546473605, 0, 9265, 11139, 9866, 19, 780, 1209, 768
75684.044, 1463, 21, 0, 11140, 1098, 837, -157, 0, -488, -96, -258, 16020408, 0, 4594, 14695, 2849, -1546273499, 0, 9265, 11140, 9867, 2, 687, 1209, 537
75684.244, 1463, 21, 0, 11141, 1098, 837, -157, 0, -488, -122, -180, 16020424, 0, 4605, 14729, 2849, -1546073393, 0, 9265, 11141, 9868, 5, 552, 1209, 460
75684.444, 1463, 21, 0, 11142, 1098, 837, -157, 0, -488, 47, -50, 16020064, 0, 4594, 14695, 2849, -1545873282, 0, 9265, 11142, 9869, 69, 399, 1212, 153
75684.644, 1463, 21, 0, 11143, 1098, 837, -157, 0, -488, -122, -245, 16020419, 0, 4591, 14685, 2849, -1545673169, 0, 9265, 11143, 9870, 6, 488, 1213, 268
75684.845, 1463, 21, 0, 11144, 1098, 837, -157, 0, -488, -44, -336, 16020403, 0, 4600, 14713, 2849, -1545473062, 0, 9265, 11144, 9871, 19, 611, 1206, 614
75685.045, 1463, 21, 0, 11145, 1098, 837, -157, 0, -488, -174, -245, 16020460, 0, 4603, 14722, 2849, -1545272956, 0, 9265, 11145, 9872, 36, 735, 1213, 768
75685.245, 1463, 21, 0, 11146, 1098, 837, -157, 0, -488, -174, -297, 16020587, 0, 4604, 14728, 2850, -1545072849, 0, 9266, 11146, 9873, 5, 683, 1209, 768
75685.447, 1463, 21, 0, 11147, 1098, 837, -157, 0, -488, -161, -323, 16020580, 0, 4601, 14718, 2849, -1544872739, 0, 9266, 11147, 9874, 31, 608, 1203, 460
75685.647, 1463, 21, 0, 11148, 1098, 837, -157, 0, -488, -174, -297, 16020557, 0, 4598, 14708, 2849, -1544672627, 0, 9266, 11148, 9875, 23, 518, 1212, 384
75685.846, 1463, 21, 0, 11149, 1098, 837, -157, 0, -488, -174, -297, 16020604, 0, 4606, 14732, 2849, -1544472519, 0, 9266, 11149, 9876, 72, 577, 1206, 537
75686.046, 1463, 21, 0, 11150, 1098, 837, -157, 0, -488, -135, -336, 16020465, 0, 4594, 14696, 2849, -1544272413, 0, 9266, 11150, 9877, 84, 557, 1209, 384
75686.248, 1463, 21, 0, 11151, 1098, 837, -157, 0, -488, 47, -115, 16019942, 0, 4577, 14638, 2849, -1544072307, 0, 9266, 11151, 9878, 15, 575, 1209, 384
75686.448, 1463, 21, 0, 11152, 1098, 837, -157, 0, -488, -31, -271, 16020271, 0, 4582, 14655, 2849, -1543872196, 0, 9266, 11152, 9879, 2, 1002, 1206, 1536
75686.648, 1463, 21, 0, 11153, 1098, 837, -157, 0, -488, -161, -284, 16020312, 0, 4577, 14640, 2849, -1543672085, 0, 9266, 11153, 9880, 82, 1056, 1206, 1536
75686.849, 1463, 21, 0, 11154, 1098, 837, -157, 0, -488, -122, -271, 16020305, 0, 4574, 14629, 2849, -1543471976, 0, 9266, 11154, 9881, 115, 1200, 1216, 1843
75687.049, 1463, 21, 0, 11155, 1098, 837, -157, 0, -488, -148, -245, 16020231, 0, 4571, 14622, 2849, -1543271871, 0, 9266, 11155, 9882, 14, 1090, 1212, 1536
75687.249, 1463, 21, 0, 11156, 1098, 837, -157, 0, -488, -226, -284, 16020319, 0, 4567, 14609, 2849, -1543071764, 0, 9266, 11156, 9883, 21, 1129, 1216, 2150
75687.449, 1463, 21, 0, 11157, 1098, 837, -157, 0, -488, -122, -245, 16020319, 0, 4577, 14640, 2855, -1542871600, 0, 9266, 11157, 9884, 10, 1297, 1216, 2457
75687.650, 1463, 21, 0, 11158, 1098, 837, -157, 0, -488, -161, -310, 16020325, 0, 4572, 14623, 2854, -1542671480, 0, 9266, 11158, 9885, 30, 1226, 1209, 2150
75687.850, 1463, 21, 0, 11159, 1098, 837, -157, 0, -488, -200, -310, 16020334, 0, 4568, 14610, 2854, -1542471362, 0, 9266, 11159, 9886, 85, 1103, 1206, 2150
75688.050, 1463, 21, 0, 11160, 1098, 837, -157, 0, -488, -148, -232, 16020256, 0, 4577, 14640, 2854, -1542271249, 0, 9266, 11160, 9887, 10, 1251, 1216, 1843
75688.251, 1463, 21, 0, 11161, 1098, 837, -157, 0, -488, -122, -245, 16020354, 0, 4583, 14660, 2854, -1542071134, 0, 9267, 11161, 9888, 3, 1304, 1216, 2150
75688.451, 1463, 21, 0, 11162, 1098, 837, -157, 0, -488, -200, -271, 16020301, 0, 4568, 14612, 2855, -1541871009, 0, 9267, 11162, 9889, 23, 1297, 1216, 2457
75688.651, 1463, 21, 0, 11163, 1098, 837, -157, 0, -488, -122, -245, 16020353, 0, 4583, 14659, 2855, -1541670890, 0, 9267, 11163, 9890, 44, 1274, 1216, 2150
75688.851, 1463, 21, 0, 11164, 1098, 837, -157, 0, -488, -187, -310, 16020346, 0, 4574, 14631, 2854, -1541470773, 0, 9267, 11164, 9891, 7, 1227, 1206, 3072
75689.052, 1463, 21, 0, 11165, 1098, 837, -157, 0, -488, -96, -271, 16020206, 0, 4572, 14622, 2854, -1541270661, 0, 9267, 11165, 9892, 21, 1199, 1216, 3072
75689.252, 1463, 21, 0, 11166, 1098, 837, -157, 0, -488, -109, -258, 16020203, 0, 4572, 14624, 2855, -1541070546, 0, 9267, 11166, 9893, 5, 1210, 1213, 2457
75689.452, 1463, 21, 0, 11167, 1098, 837, -157, 0, -488, -187, -271, 16020284, 0, 4567, 14607, 2855, -1540870429, 0, 9267, 11167, 9894, 13, 1208, 1216, 2457
75689.653, 1463, 21, 0, 11168, 1098, 837, -157, 0, -488, -148, -284, 16020380, 0, 4576, 14637, 2854, -1540670309, 0, 9267, 11168, 9895, 66, 1161, 1209, 1843
75689.853, 1463, 21, 0, 11169, 1098, 837, -157, 0, -488, -148, -245, 16020344, 0, 4575, 14635, 2854, -1540470192, 0, 9267, 11169, 9896, 8, 1233, 1213, 1843
75690.053, 1463, 21, 0, 11170, 1098, 837, -157, 0, -488, -109, -245, 16020294, 0, 4574, 14630, 2855, -1540270078, 0, 9267, 11170, 9897, 55, 1210, 1216, 2150
75690.053, 1463, 21, 0, 11171, 1098, 0, -157, 0, 0, 0, -245, 16020294, 1, 4574, 14630, 2855, -1540270078, 0, 9267, 11171, 9897, 55, 1210, 1216, 2150
