GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
74264.99899,1463,51.09433283386,-114.13792892993,1093.2633,-0.0001922924,-0.0007182363,9.341147e-005,0.002676715,76664.46877133,-113.384274,9.4153923,-11.137474,0.30623393,0.12059576,0.11948348,0.15714454,0.09999998,0.099999842,0.099999983,0.14675713,99.949887,9,7,0,0,8,7,1.7241105,1.0686759,1.7125189,2.0284538,2.6546838,1.3725312,2.9885092
74269.99901,1463,51.09433258698,-114.1379295405,1093.2527,-0.001181167,0.0004338371,0.0005308968,0.004529952,75533.89232654,-113.401005,9.3879225,-11.180255,0.29572649,0.12153067,0.11887489,0.15757343,0.099965353,0.099956585,0.099965528,0.14558879,99.949887,9,7,0,0,9,7,1.7238305,1.0691823,1.712013,2.0284827,2.6543796,1.3723142,2.9881394
74274.99902,1463,51.0943319688,-114.13792971474,1093.2138,-0.004539174,0.003327472,-0.003279492,0.02026137,74402.7977402,-113.45336,9.3191386,-11.192464,0.25679664,0.12149562,0.11788318,0.15727823,0.099964463,0.099956301,0.099964643,0.14426995,99.949887,9,7,0,0,8,7,1.7235463,1.0696871,1.7115054,2.0285075,2.6540711,1.3720959,2.9877651
74279.99899,1463,51.09433206718,-114.1379301014,1093.2311,0.002323624,0.0008635812,0.002104627,0.00892408,73271.69484892,-113.454964,9.3300854,-11.219556,0.27413108,0.12211484,0.11793201,0.15871076,0.099971637,0.099971155,0.099986343,0.14548775,99.949887,10,7,0,0,9,3,1.7232579,1.0701903,1.710996,2.0285277,2.653758,1.3718762,2.9873862
74284.99901,1463,51.09433225633,-114.13793100954,1093.2599,0.00362414,-0.0006775048,0.002269278,0.01327292,72140.32517233,-113.481964,9.3511315,-11.283187,0.30286419,0.12265679,0.11752823,0.16013126,0.099972215,0.099971812,0.099986779,0.14662249,99.949887,10,7,0,0,10,3,1.7229654,1.0706919,1.7104849,2.0285439,2.653441,1.3716551,2.9870031
74289.99902,1463,51.09433206549,-114.13793213456,1093.2879,0.0007424415,-0.0001977601,0.001009577,0.002765982,71008.64122746,-113.516471,9.3298975,-11.362014,0.33084871,0.1231929,0.11699227,0.16149314,0.099972232,0.099971826,0.099986774,0.14765183,99.949887,10,7,0,0,10,7,1.7226688,1.0711919,1.7099719,2.0285561,2.6531196,1.3714327,2.9866154
74294.99899,1463,51.09433232235,-114.13793239846,1093.292,0.003754778,0.002467604,-0.000825346,0.01617495,69876.57860748,-113.552295,9.3584778,-11.380505,0.33499571,0.12313659,0.11574108,0.16152503,0.099964604,0.099956324,0.099965079,0.14689799,99.949887,10,7,0,0,10,7,1.722368,1.0716902,1.7094573,2.0285637,2.6527939,1.3712088,2.9862232
74299.999,1463,51.09433206008,-114.1379330486,1093.2954,-0.0009831843,-0.0009729223,-0.0001072957,0.004979503,68744.23840108,-113.578413,9.329296,-11.426059,0.33834595,0.12285461,0.11468435,0.16110415,0.099964399,0.099956309,0.099964575,0.14579471,99.949887,10,7,0,0,10,7,1.7220631,1.0721868,1.7089409,2.0285673,2.6524639,1.3709836,2.9858265
74304.99902,1463,51.09433169666,-114.13793306345,1093.2777,-0.002102923,0.00241059,-0.001121392,0.01151619,67611.41342092,-113.62588,9.2888578,-11.427099,0.3207318,0.12249065,0.11372157,0.16057629,0.099964378,0.099956308,0.099964544,0.14463867,99.949887,10,7,0,0,9,7,1.721754,1.0726818,1.7084227,2.0285666,2.6521294,1.3707569,2.9854255
74309.99903,1463,51.09433108775,-114.13793378226,1093.2927,-0.004010685,-0.001497643,0.00071329,0.01541226,66478.34902821,-113.651546,9.2211049,-11.477464,0.3356814,0.122199,0.11299852,0.16080544,0.099965813,0.099958238,0.099974579,0.14435246,99.949887,10,7,0,0,9,7,1.7214408,1.0731752,1.7079027,2.0285618,2.6517909,1.3705288,2.9850199
74314.999,1463,51.09433105161,-114.13793478786,1093.315,0.001838409,-0.001994177,0.001227589,0.009764225,65344.89774409,-113.691212,9.2170837,-11.547924,0.35796997,0.12177062,0.11215925,0.16045131,0.099965886,0.099958967,0.099975772,0.14345834,99.949887,10,7,0,0,10,7,1.7211235,1.0736669,1.7073809,2.0285528,2.651448,1.3702993,2.9846098
74319.99902,1463,51.09433082774,-114.13793499234,1093.2981,-0.001353802,0.0001932716,-0.0004482916,0.004923101,64210.98878366,-113.732926,9.192174,-11.562251,0.34112415,0.12238092,0.11297368,0.16178614,0.099970616,0.099971027,0.099985319,0.14568686,99.949887,10,7,0,0,9,7,2.1029203,1.1670601,3.033293,2.4050579,3.8710682,2.692323,4.71527
74324.99899,1463,51.0943307208,-114.13793516258,1093.2918,4.778782e-005,0.0002985932,0.0003705099,0.001088615,63076.98680701,-113.742235,9.1802757,-11.574179,0.33474004,0.12299734,0.11330048,0.16338424,0.099970821,0.0999717,0.099985593,0.14781619,99.949887,10,7,0,0,10,7,2.1011949,1.1673285,3.0295546,2.4036796,3.8672829,2.6888106,4.7101569
74329.999,1463,51.09433052049,-114.13793546209,1093.276,-0.001123481,-0.000382252,-0.0005997984,0.004272225,61942.79222783,-113.761168,9.1579875,-11.595166,0.31895495,0.12362345,0.1135256,0.16499896,0.099970835,0.099971714,0.099985581,0.14988683,99.949887,10,7,0,0,10,7,2.0994656,1.1675978,3.0258152,2.4022989,3.8634956,2.6852977,4.7050424
74334.99902,1463,51.09433036736,-114.13793564653,1093.2704,-0.0006478523,1.599423e-005,0.0003844116,0.002332979,60808.20158166,-113.801404,9.1409479,-11.608089,0.31338502,0.12383194,0.11313635,0.16598405,0.099966251,0.099959058,0.099977327,0.15084762,99.949887,10,7,0,0,10,7,2.0977325,1.1678679,3.0220752,2.4009159,3.8597066,2.6817846,4.6999259
74339.99903,1463,51.09432973291,-114.13793519141,1093.2591,-0.004672474,0.003848763,-0.0005017921,0.02179264,59672.94551214,-113.868291,9.0703533,-11.5762,0.30211006,0.12372563,0.11275392,0.16630233,0.099965935,0.099958987,0.099976059,0.1510958,99.949887,10,7,0,0,10,7,2.0959959,1.1681391,3.0183342,2.3995306,3.855916,2.6782715,4.6948085
74344.999,1463,51.09432999754,-114.13793618485,1093.2667,0.003081274,-0.004580673,0.001416104,0.01987409,58537.54475975,-113.883505,9.0997992,-11.645807,0.30970822,0.12342944,0.11239555,0.16625503,0.09996587,0.099958989,0.099975859,0.15096689,99.949887,10,7,0,0,9,7,2.0942552,1.1684111,3.0145926,2.3981431,3.852124,2.6747584,4.6896896
74349.99902,1463,51.09432987488,-114.1379362692,1093.2764,-0.0001781896,0.0007131938,0.000984221,0.002646421,57401.81956996,-113.915199,9.0861509,-11.651717,0.3193918,0.1230418,0.11205049,0.16604434,0.09996585,0.099958991,0.09997581,0.15067316,99.949887,10,7,0,0,10,7,2.0925112,1.1686841,3.0108502,2.3967531,3.84833,2.6712453,4.6845698
74354.99899,1463,51.09432994321,-114.1379359727,1093.2514,0.001662624,0.003256334,-0.0007225983,0.01316243,56265.69222117,-113.954739,9.093754,-11.630942,0.29433857,0.12261306,0.11171362,0.16576679,0.099965838,0.099958993,0.099975784,0.15031484,99.949887,10,7,0,0,10,7,2.0907636,1.1689579,3.0071075,2.3953612,3.8445351,2.6677322,4.6794491
74359.999,1463,51.0943297191,-114.13793659279,1093.2529,-0.00114328,-0.002734275,0.0002070972,0.01066922,55129.1388745,-113.99813,9.0688171,-11.67439,0.29583376,0.12216445,0.11138274,0.16546325,0.099965828,0.099958996,0.099975761,0.149934,99.949887,10,7,0,0,10,7,2.0890121,1.1692327,3.0033641,2.3939667,3.8407385,2.6642194,4.6743274
74364.99901,1463,51.09432932205,-114.13793615076,1093.2322,-0.002364749,0.00396231,-0.00108229,0.01661155,53992.37326928,-114.018302,9.0246381,-11.643419,0.27513308,0.12170385,0.11105681,0.16515004,0.099965817,0.099958998,0.099975738,0.14954718,99.949887,10,6,0,0,10,6,2.0872574,1.1695083,2.9996204,2.3925705,3.836941,2.6607065,4.6692052
74369.99903,1463,51.09432927766,-114.1379361552,1093.2239,0.0007321129,0.001207874,0.0001545334,0.005084736,52855.10902331,-114.06819,9.0196981,-11.64373,0.26688925,0.12123362,0.11073529,0.1648334,0.099965807,0.099959001,0.099975715,0.14916054,99.949887,10,6,0,0,10,6,2.0854993,1.1697847,2.9958763,2.3911719,3.833142,2.6571939,4.6640816
74374.999,1463,51.09432939058,-114.13793693442,1093.2315,0.002142062,-0.003589818,0.001145695,0.01504922,51717.47162983,-114.107173,9.0322635,-11.698328,0.27443478,0.120754,0.11041782,0.16451556,0.099965796,0.099959003,0.099975692,0.14877606,99.949887,10,6,0,0,10,6,2.0837376,1.1700619,2.9921319,2.3897715,3.8293421,2.6536818,4.658958
74379.99901,1463,51.09432946052,-114.13793689496,1093.2178,0.001999696,0.00165599,-2.722203e-005,0.009346897,50579.5836488,-114.130498,9.0400447,-11.695563,0.26079168,0.12026443,0.11010415,0.16419714,0.099965786,0.099959005,0.099975669,0.14839415,99.949887,10,6,0,0,10,6,2.0819726,1.1703401,2.9883873,2.3883688,3.825541,2.6501701,4.6538334
74384.99899,1463,51.0943295291,-114.13793710476,1093.2129,0.001233047,-0.00022155,5.980885e-005,0.004510054,49441.22141396,-114.179748,9.0476759,-11.710263,0.25590614,0.1197641,0.10979406,0.16387819,0.099965775,0.099959007,0.099975646,0.14801459,99.949887,10,6,0,0,10,6,2.0802045,1.1706189,2.9846427,2.3869646,3.8217394,2.6466587,4.6487088
74389.999,1463,51.09432925924,-114.13793762011,1093.2146,-0.00160724,-0.002398775,0.0003110756,0.0103948,48302.58099945,-114.207249,9.0176486,-11.746372,0.25757544,0.11925214,0.1094874,0.16355851,0.099965765,0.09995901,0.099975624,0.14763698,99.949887,10,6,0,0,10,6,2.078433,1.1708984,2.9808981,2.3855579,3.8179367,2.6431477,4.6435838
74394.99901,1463,51.09432903031,-114.13793802102,1093.2268,-0.000695016,-0.001456208,0.0009091067,0.005808829,47163.5525064,-114.246328,8.9921767,-11.774463,0.26982381,0.11872777,0.10918399,0.16323782,0.099965754,0.099959013,0.099975601,0.14726083,99.949887,10,6,0,0,10,6,2.0766582,1.1711788,2.9771533,2.3841496,3.8141332,2.6396375,4.6384583
74399.99903,1463,51.09432866395,-114.13793751161,1093.2138,-0.002172526,0.004148939,-0.0007382235,0.01685998,46024.17615443,-114.280328,8.9514121,-11.73877,0.25677067,0.11819023,0.10888371,0.16291583,0.099965743,0.099959015,0.099975578,0.14688569,99.949887,10,6,0,0,10,6,2.0748806,1.1714599,2.9734087,2.3827395,3.810329,2.6361277,4.6333332
74404.999,1463,51.09432866526,-114.13793795021,1093.2217,0.001469654,-0.001811303,0.0009207992,0.008397113,44884.4212282,-114.319884,8.951557,-11.769501,0.26467377,0.11763888,0.10858643,0.16259226,0.099965733,0.099959017,0.099975554,0.14651109,99.949887,10,6,0,0,10,6,2.0730996,1.1717418,2.9696643,2.3813276,3.8065243,2.6326189,4.6282082
74409.99901,1463,51.09432880117,-114.13793789216,1093.243,0.001823773,0.00117844,0.001819872,0.007816948,43744.11441754,-114.374747,8.9666801,-11.765434,0.28596253,0.11839752,0.10951549,0.16395134,0.099971532,0.09997095,0.099985834,0.14877691,99.949887,9,6,0,0,9,3,2.0713158,1.1720244,2.96592,2.3799138,3.8027189,2.6291106,4.6230826
74414.99898,1463,51.09432884799,-114.13793813756,1093.2407,0.0008292733,-0.0007683628,0.000302067,0.004069872,42603.61964204,-114.393694,8.9718898,-11.782628,0.2836935,0.1191315,0.10991283,0.16557504,0.099972355,0.099971651,0.099986453,0.15093308,99.949887,10,6,0,0,10,3,2.0695288,1.1723076,2.9621761,2.3784983,3.7989132,2.6256032,4.6179581
74419.999,1463,51.09432856593,-114.13793833341,1093.2225,-0.001945484,-0.0001169905,-0.001029955,0.007016393,41462.41507928,-114.46385,8.9405056,-11.796351,0.26544287,0.11988373,0.11022168,0.16722657,0.099972377,0.099971667,0.099986451,0.15304108,99.949887,10,6,0,0,10,3,2.067739,1.1725916,2.9584327,2.3770814,3.7951074,2.622097,4.6128335
74424.99901,1463,51.09432260107,-114.13794314442,1092.7157,-0.05456159,-0.02756418,-0.04519924,0.2200643,40320.38536728,-114.549665,8.2768002,-12.133445,-0.24131476,0.1211853,0.11367236,0.16833336,0.099980969,0.099995091,0.099986683,0.15452502,99.949887,10,7,0,0,9,5,0.86302012,1.1074867,1.6255859,1.4040408,2.1479897,1.3704113,2.5479181
74429.99902,1463,51.09432158615,-114.13794608192,1092.6627,-0.006618809,-0.01779337,-0.004862725,0.06834434,39178.73327409,-114.513358,8.1638719,-12.339268,-0.29428667,0.12192412,0.11478923,0.16894078,0.099971409,0.099967778,0.0999807,0.15506924,99.949887,10,7,0,0,9,5,0.86279148,1.1071761,1.6252825,1.4036552,2.1475081,1.3699726,2.5472763
74434.999,1463,51.09432152463,-114.13794622457,1092.666,-6.332223e-005,-9.751193e-005,7.938553e-005,0.0004185653,38037.74987268,-114.442421,8.1570261,-12.349264,-0.29103794,0.12574898,0.11867116,0.17166917,0.099999983,0.099999975,0.099999993,0.58637074,99.949903,9,6,0,0,9,1,2.0623517,1.1734475,2.9472051,2.3728197,3.7836874,2.6115832,4.5974622
74439.99901,1463,51.09432143619,-114.13794644294,1092.6684,-8.347387e-005,-0.0001509446,6.78457e-005,0.0006209574,36895.03727305,-114.594383,8.1471856,-12.364564,-0.28865123,0.12943576,0.12239347,0.1743427,0.099999983,0.099999949,0.099999991,0.42953956,99.949887,9,6,0,0,9,1,2.0605505,1.1737339,2.9434636,2.3713961,3.7798805,2.6080809,4.5923395
74444.99898,1463,51.0943213747,-114.13794674057,1092.677,-5.276991e-005,-0.0002158355,8.273078e-005,0.0007998941,35752.43368809,-114.607255,8.1403439,-12.385418,-0.28006091,0.13296992,0.12592725,0.17694297,0.099999982,0.099999937,0.09999999,0.35931556,99.949887,9,6,0,0,9,6,2.0587463,1.1740211,2.9397228,2.369971,3.7760737,2.6045794,4.5872178
74449.999,1463,51.09432155024,-114.13794738904,1092.6861,0.002325573,-0.003316458,0.0002777195,0.01458208,34609.33581544,-114.647034,8.1598759,-12.430855,-0.27095429,0.13389542,0.12623495,0.17818548,0.099966638,0.099959448,0.099977238,0.32141272,99.949887,9,6,0,0,9,6,2.0569398,1.1743089,2.9359825,2.3685446,3.7722666,2.6010795,4.5820966
74454.99901,1463,51.09432145358,-114.13794702154,1092.6722,0.0003698048,0.004062122,-0.0005445011,0.01468411,33465.94737677,-114.6775,8.1491201,-12.405105,-0.28478573,0.13393478,0.12589962,0.17857676,0.099965729,0.099959049,0.099975576,0.29596857,99.949887,9,6,0,0,9,6,2.0551305,1.1745973,2.9322433,2.3671165,3.76846,2.5975807,4.5769768
74459.99902,1463,51.09432104051,-114.13794691242,1092.6643,-0.003228932,0.00173391,-0.0009458963,0.01319411,32321.87467278,-114.748964,8.1031588,-12.397459,-0.29267775,0.13457916,0.12652193,0.17984039,0.099970973,0.099970954,0.099984952,0.27866027,99.949887,9,6,0,0,9,6,2.0533187,1.1748861,2.9285049,2.3656871,3.7646534,2.5940831,4.5718575
74464.99899,1463,51.09432119604,-114.13794726542,1092.6801,0.001966179,-0.001005132,0.0009186611,0.007949524,31177.77723879,-114.756663,8.1204645,-12.422193,-0.27687271,0.13518306,0.12668141,0.18125831,0.099971132,0.099971515,0.099985172,0.26583727,99.949887,9,6,0,0,9,6,2.0515044,1.1751755,2.9247675,2.3642564,3.7608473,2.5905871,4.56674
74469.99901,1463,51.09432104263,-114.13794759697,1092.6788,-0.0005005542,-0.0006880911,-0.0004048658,0.003063225,30033.07061075,-114.815121,8.1033952,-12.445424,-0.27821303,0.13577986,0.1267408,0.18267324,0.099971145,0.099971526,0.099985159,0.25575705,99.949887,9,6,0,0,9,6,2.0496874,1.1754656,2.921031,2.3628242,3.7570415,2.5870924,4.5616231
74474.99902,1463,51.09432084866,-114.13794785472,1092.698,-0.0001185489,-0.0001634825,0.0001009809,0.0007269894,28888.07552678,-114.844268,8.0818124,-12.463484,-0.25903669,0.13825331,0.13005861,0.18436019,0.099999964,0.099999928,0.099999986,0.24548683,99.949887,10,7,0,0,10,1,0.8607682,1.104349,1.6225091,1.4001817,2.1431389,1.365972,2.5414412
74479.99899,1463,51.0943206741,-114.13794805349,1092.7163,-0.0001000513,-0.0002164694,8.400867e-005,0.0008585018,27742.85153776,-114.873855,8.0623883,-12.477411,-0.24069802,0.14064775,0.13323635,0.18604285,0.099999964,0.099999928,0.099999986,0.2373311,99.949887,10,7,0,0,10,1,0.86054718,1.1040314,1.6221963,1.3997953,2.1426497,1.3655218,2.5407867
74484.99901,1463,51.09432031612,-114.13794827219,1092.7459,-0.0001928482,-0.0001670632,0.0001083624,0.000918533,26597.31228966,-114.901856,8.022557,-12.492735,-0.21108939,0.14286241,0.13623199,0.18763342,0.099999961,0.099999922,0.099999985,0.2303089,99.949887,10,7,0,0,10,7,0.86032689,1.1037132,1.6218824,1.3994088,2.1421595,1.3650705,2.5401309
74489.99902,1463,51.09432007317,-114.13794838679,1092.7367,0.000986141,0.0009567049,-0.002230817,0.004946246,25451.23756002,-114.952654,7.9955242,-12.500765,-0.2202975,0.14211057,0.13618742,0.18743845,0.09995579,0.099958332,0.099965549,0.22350597,99.949887,10,7,0,0,10,7,0.86010736,1.1033942,1.6215677,1.3990223,2.1416688,1.3646179,2.5394738
74494.99903,1463,51.09431939694,-114.13794838061,1092.7492,-0.005054951,0.001903618,0.001199772,0.01944543,24304.88837224,-114.9794,7.92028,-12.500332,-0.20779447,0.14100505,0.13562984,0.18658392,0.099955638,0.099957996,0.099964664,0.21733339,99.949887,10,7,0,0,10,7,0.85988855,1.1030746,1.6212519,1.3986356,2.1411772,1.3641642,2.5388155
74499.99901,1463,51.09431974622,-114.1379494108,1092.7631,0.007103145,-0.004729087,-0.0001601674,0.03072024,23158.20050955,-115.016247,7.9591449,-12.572515,-0.19396228,0.13988869,0.13501995,0.18561033,0.099955635,0.099957986,0.099964632,0.21186319,99.949887,10,7,0,0,10,7,0.85967052,1.1027541,1.6209353,1.3982489,2.1406848,1.3637096,2.538156
74504.99902,1463,51.0943196321,-114.1379498454,1092.7716,0.001231609,-0.00142095,-0.0001129321,0.006769493,22011.28590484,-115.037772,7.9464469,-12.602966,-0.18541012,0.13877447,0.13441068,0.18463309,0.099955633,0.099957983,0.099964629,0.20701114,99.949887,10,7,0,0,10,7,0.85945326,1.1024332,1.6206177,1.3978622,2.1401918,1.3632536,2.5374949
74509.99899,1463,51.09431925761,-114.13794988754,1092.7836,-0.001882399,0.001051142,0.0006347326,0.007761591,20863.96546942,-115.078039,7.9047771,-12.605919,-0.17344381,0.13765594,0.13380899,0.18367238,0.099955631,0.09995798,0.099964626,0.20267451,99.949887,10,7,0,0,10,7,0.85923672,1.1021115,1.6202992,1.3974754,2.139698,1.3627967,2.536833
74514.99901,1463,51.09431903104,-114.13795027869,1092.7938,0.00110123,-0.000710036,-0.0002426569,0.004717041,19716.55318067,-115.087211,7.8795672,-12.633326,-0.16323179,0.13652643,0.13321552,0.18273049,0.099955629,0.099957977,0.099964623,0.19876667,99.949887,10,7,0,0,10,7,0.85902089,1.1017891,1.6199799,1.3970884,2.1392033,1.3623385,2.5361698
74519.99902,1463,51.09431855698,-114.13795030129,1092.7925,-0.002539654,0.001125053,-0.0006940632,0.009999699,18568.73876895,-115.127479,7.8268193,-12.634909,-0.16456393,0.13538008,0.13262995,0.18180662,0.099955627,0.099957974,0.09996462,0.19521861,99.949887,10,7,0,0,10,7,0.85880584,1.1014661,1.6196594,1.3967015,2.1387079,1.3618793,2.5355053
74524.99899,1463,51.09431862834,-114.13795096842,1092.8097,0.001659966,-0.002674007,0.000715077,0.01133045,17420.46424296,-115.174454,7.8347592,-12.681653,-0.14736173,0.13421189,0.13205184,0.18089952,0.099955625,0.09995797,0.099964617,0.19197545,99.949887,10,7,0,0,10,7,0.85859156,1.1011424,1.6193382,1.3963145,2.138212,1.361419,2.5348396
74529.999,1463,51.09431849324,-114.13795102919,1092.8231,0.000574217,0.0003356553,0.0001591108,0.002394446,16272.20216196,-115.173538,7.8197267,-12.685911,-0.13394304,0.1334283,0.1323637,0.18033127,0.099956027,0.099967578,0.099969225,0.18939026,99.949887,10,7,0,0,10,7,0.85837799,1.1008182,1.6190158,1.3959274,2.1377151,1.3609576,2.5341728
74534.99902,1463,51.09431846412,-114.13795108921,1092.834,0.001203263,0.0005530851,-0.0001770663,0.004767446,15123.59626058,-115.207513,7.8164871,-12.690117,-0.12299328,0.13259387,0.13193848,0.17950263,0.099956207,0.099970495,0.099970703,0.1867281,99.949887,10,7,0,0,10,7,0.85816514,1.1004931,1.6186928,1.3955402,2.1372175,1.3604951,2.5335045
74539.99899,1463,51.09431833821,-114.13795129541,1092.8516,0.0002785665,-0.0005737679,-0.0002960028,0.002296137,13974.47700096,-115.261086,7.8024773,-12.704565,-0.10544483,0.13176539,0.13141994,0.17864707,0.099956212,0.099970689,0.099970819,0.18420211,99.949887,10,7,0,0,10,7,0.85795307,1.1001675,1.6183686,1.395153,2.1367192,1.3600314,2.5328352
74544.999,1463,51.09431823926,-114.13795147313,1092.8809,0.0005499961,-0.0004929527,0.0003522872,0.002658882,12825.11816707,-115.284842,7.7914673,-12.717017,-0.076103877,0.13095224,0.13089033,0.17779878,0.099956213,0.099970703,0.099970827,0.1818353,99.949887,10,7,0,0,10,7,0.85774171,1.0998411,1.6180435,1.3947657,2.1362202,1.3595667,2.5321648
74549.99902,1463,51.09431778863,-114.13795119925,1092.8629,-0.00294849,0.002102221,-0.001905653,0.01303624,11675.37848493,-115.322126,7.7413251,-12.697827,-0.094118848,0.13015237,0.13033527,0.17695175,0.099956215,0.099970701,0.099970824,0.17957014,99.949887,10,7,0,0,10,7,0.85753107,1.0995142,1.6177176,1.3943784,2.1357203,1.3591008,2.5314929
74554.99903,1463,51.09431787345,-114.13795131587,1092.8664,0.002028251,-0.0006513204,-0.0008660652,0.007668947,10524.88906736,-115.397375,7.7507637,-12.705998,-0.090603754,0.12933376,0.12949044,0.17601466,0.099955614,0.099958051,0.099964776,0.17736193,99.949887,10,7,0,0,10,7,0.8573212,1.0991867,1.6173908,1.393991,2.1352198,1.358634,2.5308199
74559.999,1463,51.09431769431,-114.1379515669,1092.9205,5.095534e-005,-0.0008362017,0.002127172,0.00301591,9374.322290644,-115.407828,7.7308307,-12.723587,-0.036480701,0.12852428,0.12879697,0.17513117,0.099955611,0.099957951,0.099964602,0.17531635,99.949887,10,7,0,0,10,7,0.85711205,1.0988584,1.6170629,1.3936036,2.1347187,1.358166,2.5301459
